InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
556474,77079,DOLPHIN WINDMILL,1,2011-06-12 12:01:00,2.12,16007.0,United Kingdom
556483,23286,BLUE VINTAGE SPOT BEAKER,5,2011-06-12 13:12:00,0.85,14823.0,United Kingdom
556484,23338,EGG FRYING PAN RED ,1,2011-06-12 13:17:00,2.08,16938.0,United Kingdom
556484,23285,PINK VINTAGE SPOT BEAKER,4,2011-06-12 13:17:00,0.85,16938.0,United Kingdom
556484,23288,GREEN VINTAGE SPOT BEAKER,4,2011-06-12 13:17:00,0.85,16938.0,United Kingdom
556527,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-06-13 11:33:00,2.08,16205.0,United Kingdom
556536,47310M,SMALL POP BOX FUNKY MONKEY,4,2011-06-13 12:36:00,1.25,17795.0,United Kingdom
556579,90026A,GLASS BEAD HOOP NECKLACE BLACK,2,2011-06-13 14:16:00,8.5,15069.0,United Kingdom
556579,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",3,2011-06-13 14:16:00,7.95,15069.0,United Kingdom
556579,90001B,ANTIQUE MID BLUE FLOWER EARRINGS,2,2011-06-13 14:16:00,4.25,15069.0,United Kingdom
556641,23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,2011-06-13 15:44:00,0.83,13663.0,United Kingdom
556671,23335,EGG FRYING PAN IVORY ,1,2011-06-13 16:33:00,2.08,17841.0,United Kingdom
556671,23339,EGG FRYING PAN BLUE ,1,2011-06-13 16:33:00,2.08,17841.0,United Kingdom
556671,23336,EGG FRYING PAN PINK ,1,2011-06-13 16:33:00,2.08,17841.0,United Kingdom
556671,23337,EGG FRYING PAN MINT ,1,2011-06-13 16:33:00,2.08,17841.0,United Kingdom
556671,23292,SPACE BOY CHILDRENS CUP,2,2011-06-13 16:33:00,1.25,17841.0,United Kingdom
556671,23291,DOLLY GIRL CHILDRENS CUP,2,2011-06-13 16:33:00,1.25,17841.0,United Kingdom
556671,23289,DOLLY GIRL CHILDRENS BOWL,2,2011-06-13 16:33:00,1.25,17841.0,United Kingdom
556671,23290,SPACEBOY CHILDRENS BOWL,2,2011-06-13 16:33:00,1.25,17841.0,United Kingdom
556671,23287,RED VINTAGE SPOT BEAKER,2,2011-06-13 16:33:00,0.85,17841.0,United Kingdom
556683,23188,VINTAGE  2 METER FOLDING RULER,12,2011-06-14 09:43:00,1.65,15358.0,United Kingdom
556683,23235,BISCUIT TIN VINTAGE LEAF,6,2011-06-14 09:43:00,2.89,15358.0,United Kingdom
556683,23244,CANNISTER VINTAGE LEAF DESIGN,6,2011-06-14 09:43:00,1.95,15358.0,United Kingdom
556685,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-06-14 10:00:00,1.25,14503.0,United Kingdom
556685,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-06-14 10:00:00,1.65,14503.0,United Kingdom
556685,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,2011-06-14 10:00:00,1.25,14503.0,United Kingdom
556687,23003,Printing smudges/thrown away,-9058,2011-06-14 10:36:00,0.0,0.0,United Kingdom
556690,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,0.0,United Kingdom
556751,23229,VINTAGE DONKEY TAIL GAME ,36,2011-06-14 12:09:00,3.39,15251.0,United Kingdom
556776,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,2011-06-14 12:24:00,2.89,14730.0,United Kingdom
556782,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-06-14 13:04:00,3.95,14871.0,United Kingdom
556782,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-06-14 13:04:00,3.95,14871.0,United Kingdom
556783,23035,DRAWER KNOB CERAMIC IVORY,24,2011-06-14 13:15:00,1.45,13408.0,United Kingdom
556784,84551,CROCHET DOG KEYRING,1,2011-06-14 13:15:00,1.65,14461.0,United Kingdom
556788,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-06-14 13:40:00,12.5,15129.0,United Kingdom
556791,23032,DRAWER KNOB CRACKLE GLAZE IVORY,3,2011-06-14 13:51:00,1.65,16928.0,United Kingdom
556791,23028,DRAWER KNOB CRACKLE GLAZE BLUE,3,2011-06-14 13:51:00,1.65,16928.0,United Kingdom
556791,23031,DRAWER KNOB CRACKLE GLAZE PINK,3,2011-06-14 13:51:00,1.65,16928.0,United Kingdom
556791,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-06-14 13:51:00,1.65,16928.0,United Kingdom
556791,23033,DRAWER KNOB CERAMIC RED,1,2011-06-14 13:51:00,1.45,16928.0,United Kingdom
556791,23034,DRAWER KNOB CERAMIC BLACK,1,2011-06-14 13:51:00,1.45,16928.0,United Kingdom
556797,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-06-14 14:49:00,3.95,17101.0,United Kingdom
556806,23229,DONKEY TAIL GAME ,36,2011-06-14 15:16:00,3.39,15125.0,United Kingdom
556876,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,1,2011-06-15 11:56:00,0.85,16241.0,United Kingdom
556892,23079, TOADSTOOL BEDSIDE LIGHT ,2,2011-06-15 12:50:00,8.95,17581.0,United Kingdom
556910,23344,JUMBO BAG 50'S CHRISTMAS ,5,2011-06-15 13:25:00,2.08,12748.0,United Kingdom
556928,23032,DOORKNOB CRACKED GLAZE IVORY,144,2011-06-15 14:48:00,1.45,14156.0,EIRE
556928,23028,DOORKNOB CRACKED GLAZE BLUE,144,2011-06-15 14:48:00,1.45,14156.0,EIRE
556931,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,96,2011-06-15 15:35:00,1.79,15864.0,United Kingdom
556955,gift_0001_20,to push order througha s stock was ,10,2011-06-16 09:04:00,0.0,0.0,United Kingdom
556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,0.0,United Kingdom
557035,82583,?,-220,2011-06-16 13:52:00,0.0,0.0,United Kingdom
557036,20867,?,-271,2011-06-16 13:53:00,0.0,0.0,United Kingdom
557108,23113,Damaged,-1440,2011-06-16 15:58:00,0.0,0.0,United Kingdom
557116,23016,GLASS TWIST BON BON JAR,12,2011-06-16 16:57:00,6.65,15219.0,United Kingdom
557119,23026,DRAWER KNOB VINTAGE GLASS STAR,96,2011-06-16 17:08:00,1.79,17416.0,United Kingdom
557132,23119,PACK OF 6 LARGE FRUIT STRAWS ,24,2011-06-17 08:57:00,0.62,13107.0,United Kingdom
557143,23292,SPACEBOY CHILDRENS CUP,8,2011-06-17 10:12:00,1.25,13090.0,United Kingdom
557151,23015,CORDIAL GLASS JUG,1,2011-06-17 11:04:00,8.25,0.0,United Kingdom
557208,23123,COCKTAIL SWORDS 50 PIECES,12,2011-06-17 11:38:00,0.83,16172.0,United Kingdom
557208,23122,PARTY CHARMS 50 PIECES,12,2011-06-17 11:38:00,0.83,16172.0,United Kingdom
557215,23120,PACK OF 6 SMALL FRUIT STRAWS,24,2011-06-17 12:22:00,0.42,17677.0,United Kingdom
557215,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,2011-06-17 12:22:00,0.42,17677.0,United Kingdom
557223,23124,18PC WOODEN CUTLERY SET DISPOSABLE,16,2011-06-17 13:17:00,1.25,13647.0,United Kingdom
557237,23125,6PC WOOD PLATE SET DISPOSABLE,12,2011-06-17 14:46:00,1.25,17204.0,United Kingdom
557258,23039,T-LIGHT HOLDER SILVER HEART HANDLE,6,2011-06-19 10:35:00,1.95,12951.0,United Kingdom
557324,23021,GLASS BONNE JAM JAR,2,2011-06-20 09:41:00,8.29,0.0,United Kingdom
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,0.0,United Kingdom
557417,84809B,damaged,-324,2011-06-20 11:51:00,0.0,0.0,United Kingdom
557503,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,6,2011-06-20 15:47:00,1.65,16839.0,United Kingdom
557596,23114,Damaged,-1440,2011-06-21 11:33:00,0.0,0.0,United Kingdom
557597,23115,Damaged,-1440,2011-06-21 11:33:00,0.0,0.0,United Kingdom
557599,23116,Damaged,-1440,2011-06-21 11:34:00,0.0,0.0,United Kingdom
557600,23117,Damaged,-1440,2011-06-21 11:35:00,0.0,0.0,United Kingdom
557601,84679,CLASSICAL ROSE TABLE LAMP,2,2011-06-21 11:47:00,19.95,18252.0,United Kingdom
557621,23019,SMALL APOTHECARY MEASURING JAR ,4,2011-06-21 14:00:00,8.25,12444.0,Norway
557735,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-06-22 11:30:00,1.65,16214.0,United Kingdom
557743,23036,T-LIGHT HOLDER SILVER PETIT FOUR ,12,2011-06-22 11:59:00,1.25,18155.0,United Kingdom
557745,23232,WRAP VINTAGE LEAF DESIGN,25,2011-06-22 12:16:00,0.42,15750.0,United Kingdom
557767,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-06-22 14:24:00,1.45,13089.0,United Kingdom
557769,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,12,2011-06-22 14:38:00,2.08,16626.0,United Kingdom
557782,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,6,2011-06-22 15:41:00,2.89,14640.0,United Kingdom
557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,0.0,United Kingdom
557798,23223,CHRISTMAS TREE HANGING SILVER ,12,2011-06-23 09:38:00,0.83,16187.0,United Kingdom
557798,23222,CHRISTMAS TREE HANGING GOLD,12,2011-06-23 09:38:00,0.83,16187.0,United Kingdom
557858,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-06-23 11:51:00,1.45,14159.0,United Kingdom
557858,23196,RETRO LEAVES MAGNETIC NOTEPAD,1,2011-06-23 11:51:00,1.45,14159.0,United Kingdom
557889,23267,SET OF 4 SANTA PLACE SETTINGS,24,2011-06-23 13:51:00,1.25,12412.0,Denmark
557952,23323,WHITE WICKER STAR ,5,2011-06-23 18:33:00,2.1,14584.0,United Kingdom
557954,23315,IVORY REFECTORY CLOCK,1,2011-06-23 18:44:00,9.95,15023.0,United Kingdom
557954,23316,RED REFECTORY CLOCK ,1,2011-06-23 18:44:00,9.95,15023.0,United Kingdom
557962,23342,MINT DINER WALL CLOCK,2,2011-06-24 09:22:00,8.5,13709.0,United Kingdom
557962,23341,PINK DINER WALL CLOCK,2,2011-06-24 09:22:00,8.5,13709.0,United Kingdom
557962,23196,RETO LEAVES MAGNETIC SHOPPING LIST,12,2011-06-24 09:22:00,1.45,13709.0,United Kingdom
558039,23037,CANDLE HOLDER SILVER MADELINE,12,2011-06-24 12:44:00,1.65,18219.0,United Kingdom
558044,23197,VEGETABLE MAGNETIC  SHOPPING LIST,12,2011-06-24 13:29:00,1.45,13870.0,United Kingdom
558067,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,48,2011-06-24 15:51:00,0.83,14156.0,EIRE
558099,90176D,DIAMANTE NECKLACE PURPLE,2,2011-06-26 13:45:00,7.5,17593.0,United Kingdom
558100,23317,BLUE REFECTORY CLOCK ,2,2011-06-26 13:46:00,9.95,17768.0,United Kingdom
558101,23017,APOTHECARY MEASURING JAR,2,2011-06-26 13:56:00,12.5,18112.0,United Kingdom
558101,23018,LARGE APOTHECARY MEASURING JAR ,2,2011-06-26 13:56:00,12.5,18112.0,United Kingdom
558114,23031,DOORKNOB CRACKED GLAZE PINK,6,2011-06-27 08:49:00,1.65,14911.0,EIRE
558114,23029,DOORKNOB CRACKED GLAZE GREEN,6,2011-06-27 08:49:00,1.65,14911.0,EIRE
558115,23025,DRAWER KNOB VINTAGE GLASS BALL,6,2011-06-27 08:50:00,2.08,16003.0,United Kingdom
558245,22734,FOUND,8,2011-06-27 16:28:00,0.0,0.0,United Kingdom
558263,23020,GLASS SONGBIRD STORAGE JAR,8,2011-06-28 08:50:00,11.15,14646.0,Netherlands
558268,21351,damaged,-220,2011-06-28 10:17:00,0.0,0.0,United Kingdom
558306,85232D,mix up with c,-118,2011-06-28 10:59:00,0.0,0.0,United Kingdom
C558354,22999,TRAVEL CARD WALLET VINTAGE LEAF,-2,2011-06-28 14:57:00,0.42,14854.0,United Kingdom
558369,21082,found,3,2011-06-28 15:40:00,0.0,0.0,United Kingdom
558379,22618,"mouldy, unsaleable.",-1681,2011-06-28 16:34:00,0.0,0.0,United Kingdom
558457,21147,?,-95,2011-06-29 13:59:00,0.0,0.0,United Kingdom
558475,84746,PINK EASTER HENS+FLOWER,3,2011-06-29 15:58:00,2.46,0.0,United Kingdom
558475,20622,VIP PASSPORT COVER ,2,2011-06-29 15:58:00,1.63,0.0,United Kingdom
558475,21899,GARAGE KEY FOB,1,2011-06-29 15:58:00,1.63,0.0,United Kingdom
558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,0.0,United Kingdom
558685,23214,BELL HEART ANTIQUE GOLD,12,2011-07-01 11:32:00,2.08,17706.0,United Kingdom
558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,0.0,United Kingdom
558725,84944,found,37,2011-07-01 14:31:00,0.0,0.0,United Kingdom
558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,0.0,United Kingdom
558731,23196,LEAVES MAGNETIC  SHOPPING LIST,12,2011-07-01 14:53:00,1.45,13285.0,United Kingdom
558774,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-07-04 10:17:00,4.96,0.0,United Kingdom
558777,90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,2011-07-04 10:23:00,3.73,0.0,United Kingdom
558809,72802a,ROSE SCENT CANDLE IN JEWELLED BOX,1,2011-07-04 11:10:00,8.29,0.0,United Kingdom
558906,81952B,ROUND BLUE CLOCK WITH SUCKER,5,2011-07-04 16:35:00,0.19,15555.0,United Kingdom
558906,81952V,ROUND PURPLE CLOCK WITH SUCKER,5,2011-07-04 16:35:00,0.19,15555.0,United Kingdom
558906,81950V,FLOWER PURPLE CLOCK WITH SUCKER,12,2011-07-04 16:35:00,0.29,15555.0,United Kingdom
558906,81950B,FLOWER BLUE CLOCK WITH SUCKER,12,2011-07-04 16:35:00,0.29,15555.0,United Kingdom
558993,23237,SET OF 4 KNICK KNACK TINS LEAF,1,2011-07-05 11:49:00,4.15,16729.0,United Kingdom
559009,23320,GIANT 50'S CHRISTMAS CRACKER,14,2011-07-05 12:47:00,2.89,15549.0,United Kingdom
559052,23283,DOORMAT VINTAGE LEAF,1,2011-07-05 16:53:00,15.79,0.0,United Kingdom
559131,23574,PACKING CHARGE,1,2011-07-06 13:04:00,7.5,18144.0,United Kingdom
559141,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-07-06 13:56:00,1.45,15311.0,United Kingdom
559163,90011C,GREEN CRYSTAL DROP EARRINGS,1,2011-07-06 16:33:00,2.9,0.0,United Kingdom
559296,23001,TRAVEL CARD WALLET DOTCOMGIFTSHOP,200,2011-07-07 12:35:00,0.0,0.0,United Kingdom
559298,23319,BOX OF 6 MINI 50'S CRACKERS,12,2011-07-07 12:38:00,2.49,12471.0,Germany
559314,84584,?,-50,2011-07-07 13:51:00,0.0,0.0,United Kingdom
559335,21147,found,72,2011-07-07 15:57:00,0.0,0.0,United Kingdom
559342,90043,COPPER AND BRASS BAG CHARM,3,2011-07-07 16:59:00,4.95,14493.0,United Kingdom
559342,90049,IVORY GOLD METAL BAG CHARM,3,2011-07-07 16:59:00,4.95,14493.0,United Kingdom
559342,90046,WHITE WITH METAL BAG CHARM,3,2011-07-07 16:59:00,4.95,14493.0,United Kingdom
559342,90048,GREEN WITH METAL BAG CHARM,3,2011-07-07 16:59:00,4.95,14493.0,United Kingdom
559375,22051,?,-300,2011-07-08 10:37:00,0.0,0.0,United Kingdom
559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,0.0,United Kingdom
559497,72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-07-08 13:54:00,8.29,0.0,United Kingdom
559526,84706F,RED PEONY TABLE CLOCK,1,2011-07-10 11:19:00,2.95,15756.0,United Kingdom
559548,44242A,LILAC FEATHERS CURTAIN,12,2011-07-10 15:17:00,0.79,17997.0,United Kingdom
559655,21166,?,-124,2011-07-11 12:57:00,0.0,0.0,United Kingdom
559665,35645,VINTAGE BEAD PINK JEWEL BOX,2,2011-07-11 13:35:00,4.25,12556.0,Spain
559679,23038,T-LIGHT HOLDER SILVER SAUCER,12,2011-07-11 14:46:00,0.83,15265.0,United Kingdom
559801,85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,2011-07-12 13:46:00,8.29,0.0,United Kingdom
559810,23313,VINTAGE CHRISTMAS BUNTING,5,2011-07-12 15:15:00,4.95,16168.0,United Kingdom
559815,23296,SET OF 6 TEA TIME BAKING CASES,128,2011-07-12 15:56:00,1.04,15251.0,United Kingdom
559815,23294,SET OF 6 SNACK LOAF BAKING CASES,128,2011-07-12 15:56:00,0.72,15251.0,United Kingdom
559815,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,2011-07-12 15:56:00,0.72,15251.0,United Kingdom
559815,23295,SET OF 12 MINI LOAF BAKING CASES,128,2011-07-12 15:56:00,0.72,15251.0,United Kingdom
559815,23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,2011-07-12 15:56:00,1.45,15251.0,United Kingdom
559816,71143,ANTIQUE SILVER BOOK MARK WITH BEADS,4,2011-07-12 16:11:00,0.83,0.0,United Kingdom
559816,90067B,BROWN VINTAGE VICTORIAN EARRINGS,1,2011-07-12 16:11:00,2.9,0.0,United Kingdom
559878,84924F,PSYCHEDELIC METAL SIGN CALENDAR,3,2011-07-13 11:19:00,0.79,15493.0,United Kingdom
559894,81953B,ROUND BLUE CLOCK WITH SUCKER,1,2011-07-13 12:06:00,0.19,14159.0,United Kingdom
559894,81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,4,2011-07-13 12:06:00,0.19,14159.0,United Kingdom
559923,35638B,PINK/BLUE STRING CURTAIN ,1,2011-07-13 16:07:00,19.13,0.0,United Kingdom
559943,21578,?,-251,2011-07-14 10:21:00,0.0,0.0,United Kingdom
559990,23252,ENAMEL JUG PANTRY,4,2011-07-14 12:22:00,3.75,13319.0,United Kingdom
559990,23250,ENAMEL BOWL PANTRY,12,2011-07-14 12:22:00,1.25,13319.0,United Kingdom
559990,23251,ENAMEL MUG PANTRY,12,2011-07-14 12:22:00,1.25,13319.0,United Kingdom
560033,23311,VINTAGE CHRISTMAS STOCKING ,12,2011-07-14 13:28:00,2.55,12388.0,Australia
560039,20713,wrongly marked. 23343 in box,-3100,2011-07-14 14:27:00,0.0,0.0,United Kingdom
560040,23343,came coded as 20713,3100,2011-07-14 14:28:00,0.0,0.0,United Kingdom
560125,23314,VINTAGE CHRISTMAS TABLECLOTH,1,2011-07-15 10:44:00,12.5,18118.0,United Kingdom
560218,16162M,alan hodge cant mamage this section,30,2011-07-15 15:12:00,0.0,0.0,United Kingdom
560225,90126C,AMBER BERTIE MOBILE PHONE CHARM,2,2011-07-15 16:27:00,3.29,0.0,United Kingdom
560225,90127A,PINK BEADS+HAND PHONE CHARM,2,2011-07-15 16:27:00,2.46,0.0,United Kingdom
560249,23109,PACK OF SIX LED TEA LIGHTS,6,2011-07-17 12:26:00,2.89,17571.0,United Kingdom
560257,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-07-17 13:25:00,4.15,13340.0,United Kingdom
560300,90030A,SPOTTED WHITE NATURAL SEED NECKLACE,6,2011-07-18 10:29:00,1.0,14911.0,EIRE
560300,90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,3,2011-07-18 10:29:00,4.95,14911.0,EIRE
560328,35968,Found,63,2011-07-18 11:00:00,0.0,0.0,United Kingdom
560329,35965,found,6,2011-07-18 11:07:00,0.0,0.0,United Kingdom
560357,23550,WRAP ALPHABET POSTER  ,25,2011-07-18 11:42:00,0.42,15527.0,United Kingdom
560358,35965,dotcom,26,2011-07-18 11:46:00,0.0,0.0,United Kingdom
560360,23218,LAUREL STAR ANTIQUE GOLD,48,2011-07-18 11:55:00,1.25,12744.0,Singapore
560393,37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,4,2011-07-18 13:33:00,1.65,14808.0,United Kingdom
560393,37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,2011-07-18 13:33:00,1.65,14808.0,United Kingdom
560434,90182A,AMBER 3 BEAD DROP EARRINGS,1,2011-07-18 15:56:00,2.9,0.0,United Kingdom
560451,84402B,PURPLE DRESS JEWELLERY STAND,12,2011-07-19 09:50:00,0.79,14911.0,EIRE
560527,23549,WRAP BIRD GARDEN ,25,2011-07-19 11:57:00,0.42,15727.0,United Kingdom
560527,23546,WRAP PAISLEY PARK ,25,2011-07-19 11:57:00,0.42,15727.0,United Kingdom
560551,16162M,THE KING GIFT BAG 25x24x12cm,4,2011-07-19 12:47:00,0.42,18041.0,United Kingdom
560565,82583,FBA,160,2011-07-19 13:44:00,0.0,0.0,United Kingdom
C560649,84857B,BLUE MONTE CARLO HANDBAG,-2,2011-07-20 11:35:00,1.95,17581.0,United Kingdom
560712,84732D,CUTE RABBIT CEATURE SCREEN ,2,2011-07-20 13:06:00,0.39,14456.0,United Kingdom
560712,84732B,CUTE BIRD CEATURE SCREEN,2,2011-07-20 13:06:00,0.39,14456.0,United Kingdom
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,0.0,United Kingdom
560718,23545,WRAP RED DOILEY,25,2011-07-20 13:30:00,0.42,17677.0,United Kingdom
560729,23547,WRAP FLOWER SHOP  ,25,2011-07-20 14:39:00,0.42,17511.0,United Kingdom
560729,23548,WRAP MAGIC FOREST ,25,2011-07-20 14:39:00,0.42,17511.0,United Kingdom
560773,90130A,WHITE STONE/CRYSTAL EARRINGS,1,2011-07-20 16:17:00,2.9,0.0,United Kingdom
560828,84387A,BIRD ON BRANCH CANVAS SCREEN,11,2011-07-21 11:55:00,1.95,14298.0,United Kingdom
560856,16169E,WRAP 50'S  CHRISTMAS,25,2011-07-21 13:06:00,0.42,16607.0,United Kingdom
561080,23346,SPACEBOY BEAKER,2,2011-07-24 16:13:00,1.25,0.0,United Kingdom
561080,23345, DOLLY GIRL BEAKER,2,2011-07-24 16:13:00,1.25,0.0,United Kingdom
561081,23347,I LOVE LONDON BEAKER,1,2011-07-24 16:15:00,1.25,13230.0,United Kingdom
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,0.0,United Kingdom
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,0.0,United Kingdom
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,0.0,United Kingdom
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,0.0,United Kingdom
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,0.0,United Kingdom
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,0.0,United Kingdom
561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,0.0,United Kingdom
561472,23035,DOORKNOB CERAMIC IVORY,36,2011-07-27 13:15:00,1.45,14911.0,EIRE
561521,84984D,ORIENTAL RED CUSHION COVER ,2,2011-07-27 17:06:00,4.65,17870.0,United Kingdom
561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,0.0,United Kingdom
561665,22171,?,142,2011-07-28 16:55:00,0.0,0.0,United Kingdom
561859,79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,6,2011-07-29 17:19:00,0.38,17750.0,United Kingdom
561862,22407,MONEY BOX FIRST AID DESIGN,1,2011-07-31 10:38:00,1.25,15569.0,United Kingdom
561900,23340,VINTAGE CHRISTMAS CAKE FRILL,6,2011-07-31 15:31:00,1.65,16655.0,United Kingdom
561901,23131,MISELTOE HEART WREATH CREAM,240,2011-07-31 15:42:00,4.15,14156.0,EIRE
561917,35650,VINTAGE BEAD PINK JEWEL STAND,1,2011-08-01 11:57:00,4.95,16904.0,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,0.0,United Kingdom
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,0.0,United Kingdom
562049,23360,SET 8 CANDLES VINTAGE DOILEY,12,2011-08-02 11:33:00,1.95,14133.0,United Kingdom
562085,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,12,2011-08-02 12:27:00,1.95,15228.0,United Kingdom
562101,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-08-02 14:04:00,0.82,13850.0,United Kingdom
562101,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,12,2011-08-02 14:04:00,1.25,13850.0,United Kingdom
562101,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-08-02 14:04:00,0.83,13850.0,United Kingdom
562101,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-08-02 14:04:00,0.83,13850.0,United Kingdom
562103,23374,RED SPOT PAPER GIFT BAG,30,2011-08-02 14:23:00,0.82,13089.0,United Kingdom
562113,22016,Dotcomgiftshop Gift Voucher £100.00,1,2011-08-02 16:11:00,83.33,0.0,United Kingdom
562164,21257,?,-94,2011-08-03 12:08:00,0.0,0.0,United Kingdom
562199,23438, RED SPOT GIFT BAG LARGE,20,2011-08-03 12:20:00,1.25,12748.0,United Kingdom
562261,23189,SET OF 12 FORK CANDLES,48,2011-08-03 15:38:00,2.49,13408.0,United Kingdom
562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,0.0,United Kingdom
562349,84963B,BLUE PAINTED KASHMIRI CHAIR,3,2011-08-04 13:03:00,49.95,16915.0,United Kingdom
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,0.0,United Kingdom
562380,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-08-04 15:23:00,1.25,14778.0,United Kingdom
562380,23350,ROLL WRAP VINTAGE SPOT ,12,2011-08-04 15:23:00,1.25,14778.0,United Kingdom
562380,23438,GIFT BAG LARGE SPOT ,12,2011-08-04 15:23:00,1.25,14778.0,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,0.0,United Kingdom
562383,22523,?,-90,2011-08-04 15:37:00,0.0,0.0,United Kingdom
562393,23352,ROLL WRAP 50'S RED CHRISTMAS ,36,2011-08-04 16:17:00,1.25,18172.0,United Kingdom
562393,23351,ROLL WRAP 50'S CHRISTMAS,36,2011-08-04 16:17:00,1.25,18172.0,United Kingdom
562417,23236,STORAGE TIN VINTAGE DOILEY ,1,2011-08-04 16:32:00,5.79,0.0,United Kingdom
562420,23203,JUMBO BAG VINTAGE DOILEY ,1,2011-08-04 16:38:00,4.13,0.0,United Kingdom
562420,23209,LUNCH BAG VINTAGE DOILEY ,1,2011-08-04 16:38:00,4.13,0.0,United Kingdom
562435,22939,ADULT APRON APPLE DELIGHT,4,2011-08-04 17:51:00,4.95,12693.0,Germany
562457,23231,WRAP  VINTAGE DOILEY ,50,2011-08-05 11:00:00,0.42,18079.0,United Kingdom
562540,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-08-05 15:38:00,4.15,17400.0,United Kingdom
562543,23324,RUSTIC STRAWBERRY JAMPOT LARGE ,12,2011-08-05 15:45:00,2.08,13552.0,United Kingdom
562546,20694,?,-110,2011-08-05 15:46:00,0.0,0.0,United Kingdom
562551,90209A,PURPLE ENAMEL+GLASS HAIR COMB,2,2011-08-05 16:19:00,2.1,17231.0,United Kingdom
562558,23203,JUMBO BAG VINTAGE DOILY ,3,2011-08-05 16:43:00,2.08,13451.0,United Kingdom
562558,23209,LUNCH BAG VINTAGE DOILY ,4,2011-08-05 16:43:00,1.65,13451.0,United Kingdom
562560,23360,SET 8 CANDLES VINTAGE DOILY,4,2011-08-05 17:12:00,1.95,14156.0,EIRE
562560,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-05 17:12:00,2.89,14156.0,EIRE
